sourcePort,destinationPort,protocolName,IPgeo,IP Region,deviceId,event_category,categoryDescription,eventDescription,relevance,credibility,severity,magnitude,Event_DateTime,eventCount,IP
35480,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
35296,389,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
35263,22,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
35247,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
35171,5666,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
34678,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
34672,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
34668,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
34603,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
34449,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
34416,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
34411,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
34363,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
34077,111,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
34068,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
34067,5666,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
33927,4899,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
33894,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
33770,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
33764,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
33624,6667,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
33431,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
33334,80,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
33299,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
33227,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
33118,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
33028,8443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
32994,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
32986,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
28923,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
26395,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
24836,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
16021,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
13743,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
8797,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
1626,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
1625,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
1624,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
1623,53,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
1086,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
1086,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
1062,161,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
514,514,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
161,110,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
138,138,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
137,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
123,123,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
123,123,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
123,123,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
123,123,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
123,123,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
68,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
68,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
68,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.129.2.1
68,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
68,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.129.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
67,68,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
67,67,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
67,68,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.129.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
0,0,icmp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
54028,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:48 PM",2,10.131.2.1
41740,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:48 PM",2,10.131.2.1
40682,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:48 PM",2,10.131.2.1
37578,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",2,10.131.2.1
33447,88,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:47 PM",2,10.131.2.1
64578,389,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
64577,389,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
64576,389,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
63240,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
61317,162,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
61263,8318,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
61258,8318,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
61254,9156,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
60752,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
58613,443,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
53177,135,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
52873,389,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
52445,49154,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
52225,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
52225,137,udp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
49466,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
49466,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
49133,139,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
47515,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
46969,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:50 PM",1,10.131.2.1
46960,1234,tcp_ip,,,31410,4002,Firewall Permit,Session was allowed by policy,6,10,0,4,"Mar 14, 2019, 8:26:51 PM",1,10.131.2.1
