sourcePort,destinationPort,protocolName,IPgeo,deviceId,event_category,categoryDescription,eventDescription,relevance,credibility,severity,magnitude,Event_DateTime,eventCount,IP
59804,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
59783,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.129.2.1
59782,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
59775,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
59772,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
59766,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
59761,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
59758,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
59737,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
59734,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
59733,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
59732,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
59731,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
59693,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
59675,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
59534,3615,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.131.0.1
59511,3000,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
59430,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
59135,389,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
59116,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
59046,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
59018,8081,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
59004,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
58771,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
58744,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
58710,445,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
58709,445,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
58670,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
58600,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
58547,8081,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
58545,8444,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
58541,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
58524,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
58315,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
58313,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
58288,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
58148,7337,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.128.2.1
58127,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
58099,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
58036,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.129.2.1
57953,7680,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
57934,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
57930,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
57929,8020,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
57928,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
57925,8020,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
57922,40052,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
57921,40052,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
57917,50010,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.2.1
57915,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
57914,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57913,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57891,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57783,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57778,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
57756,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57749,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57747,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
57696,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
57640,88,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57604,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57599,443,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57527,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57512,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57510,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57509,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57508,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57505,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57504,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57501,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
57499,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
57490,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
57489,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
57488,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
57487,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
57483,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57480,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57479,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57476,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57475,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
57474,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57473,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
57472,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.2.1
57465,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
57464,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
57461,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.128.2.1
57459,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57458,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57457,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
57456,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.2.1
57455,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57450,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57449,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57448,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57447,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57446,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57445,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.128.2.1
57442,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
57439,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
57438,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
57437,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
57432,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
57431,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
57426,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
57425,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
57421,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
57420,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.130.2.1
57418,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.129.2.1
57412,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
57410,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
57409,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
57408,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57404,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57403,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
57400,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.2.1
57396,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57394,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
57390,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.128.2.1
57389,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57386,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
57381,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
57380,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
57379,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
57378,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
57375,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
57373,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.130.2.1
57369,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.129.2.1
57367,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
57171,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
57022,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.130.2.1
57014,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
56947,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
56907,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
56830,8400,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
56823,2100,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.130.2.1
56812,8400,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
56808,8400,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
56634,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.128.2.1
56632,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.0.1
56552,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.129.2.1
56477,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
56304,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.129.2.1
56177,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
56130,22,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.130.2.1
56118,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
56063,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
56034,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:47 PM",1,10.131.0.1
55963,389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
55891,5666,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
55786,3389,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.130.2.1
55710,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.130.2.1
55670,5163,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
55655,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,9,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.128.2.1
55599,49998,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,8,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
55598,135,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:52 PM",1,10.131.0.1
55589,135,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.131.0.1
55474,7337,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.131.0.1
55471,5436,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.0.1
55449,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.0.1
55340,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.131.0.1
55309,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.2.1
55264,8318,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.2.1
55263,7938,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
55262,5442,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.131.2.1
55259,8318,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
55258,7938,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:49 PM",1,10.131.2.1
55255,9156,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.131.0.1
55254,7938,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:48 PM",1,10.131.2.1
55052,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
55041,7337,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.131.0.1
54971,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.128.2.1
54856,7337,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.128.2.1
54833,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
54811,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:50 PM",1,10.128.2.1
54768,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
54762,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
54761,80,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.128.2.1
54759,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.128.2.1
54758,6667,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:55 PM",1,10.129.2.1
54734,53,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:51 PM",1,10.130.2.1
54708,2112,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:45 PM",1,10.130.2.1
54603,161,udp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:54 PM",1,10.130.2.1
54547,8080,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:53 PM",1,10.130.2.1
54541,5442,tcp_ip,,31410,4002,Firewall Permit,Session was allowed by policy,8,10,0,5,"Mar 14, 2019, 8:26:46 PM",1,10.129.2.1
